[SingleUserNotebookApp | WARNING] No nbgrader_config.py file found (rerun with --debug to see where nbgrader is looking)
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/tree?redirects=1 (son520804@98.224.219.152) 110.28ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (son520804@98.224.219.152) 11.12ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (son520804@98.224.219.152) 2.21ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/tree?_=1598019592110 (son520804@98.224.219.152) 15.43ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/common?_=1598019592111 (son520804@98.224.219.152) 12.59ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1598019592112 (son520804@98.224.219.152) 12.28ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/kernelspecs (son520804@98.224.219.152) 23.67ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1598019592113 (son520804@98.224.219.152) 23.89ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1598019592114 (son520804@98.224.219.152) 23.69ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1598019592115 (son520804@98.224.219.152) 75.15ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/nbgrader_version?version=0.5.6&_=1598019592116 (son520804@98.224.219.152) 1.19ms
[SingleUserNotebookApp | INFO] Copying PyMC3_Code_Training.ipynb to 
[SingleUserNotebookApp | WARNING] Notebook PyMC3_Code_Training.ipynb is not trusted
[SingleUserNotebookApp | WARNING] Notebook PyMC3_Code_Training-Copy1.ipynb is not trusted
[SingleUserNotebookApp | INFO] 201 POST /user/son520804/api/contents (son520804@98.224.219.152) 489.69ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1598019592117 (son520804@98.224.219.152) 20.52ms
[SingleUserNotebookApp | INFO] 200 PATCH /user/son520804/api/contents/PyMC3_Code_Training-Copy1.ipynb (son520804@98.224.219.152) 32.52ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1598019592118 (son520804@98.224.219.152) 24.94ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/notebooks/PyMC3_Code_Training_Worked_Example.ipynb (son520804@98.224.219.152) 319.43ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (son520804@98.224.219.152) 1.90ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (son520804@98.224.219.152) 2.39ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/notebook?_=1598019638545 (son520804@98.224.219.152) 25.36ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/common?_=1598019638546 (son520804@98.224.219.152) 4.55ms
[SingleUserNotebookApp | WARNING] Notebook PyMC3_Code_Training_Worked_Example.ipynb is not trusted
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents/PyMC3_Code_Training_Worked_Example.ipynb?type=notebook&_=1598019638547 (son520804@98.224.219.152) 134.73ms
[SingleUserNotebookApp | INFO] Kernel started: 596fed40-472f-4d2a-9b94-6a87450e16a9
[SingleUserNotebookApp | INFO] 201 POST /user/son520804/api/sessions (son520804@98.224.219.152) 75.79ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents/PyMC3_Code_Training_Worked_Example.ipynb/checkpoints?_=1598019638548 (son520804@98.224.219.152) 10.95ms
[SingleUserNotebookApp | INFO] 302 GET /user/son520804/notebooks/Bayesian_Model.png -> /user/son520804/files/Bayesian_Model.png (son520804@98.224.219.152) 11.35ms
[SingleUserNotebookApp | INFO] 302 GET /user/son520804/notebooks/Bayesian_Advantage.png -> /user/son520804/files/Bayesian_Advantage.png (son520804@98.224.219.152) 11.79ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/rise?_=1598019638550 (son520804@98.224.219.152) 93.95ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/notebook?_=1598019638551 (son520804@98.224.219.152) 106.09ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/livereveal?_=1598019638549 (son520804@98.224.219.152) 111.54ms
[SingleUserNotebookApp | INFO] Adapting from protocol version 5.1 (kernel 596fed40-472f-4d2a-9b94-6a87450e16a9) to 5.3 (client).
[SingleUserNotebookApp | INFO] 101 GET /user/son520804/api/kernels/596fed40-472f-4d2a-9b94-6a87450e16a9/channels?session_id=19607ab575c541d2aeb3aa444034814f (son520804@98.224.219.152) 695.29ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1598019592119 (son520804@98.224.219.152) 1.34ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1598019592120 (son520804@98.224.219.152) 1.03ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1598019592121 (son520804@98.224.219.152) 85.34ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1598019592123 (son520804@98.224.219.152) 1.69ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1598019592122 (son520804@98.224.219.152) 6.19ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1598019592124 (son520804@98.224.219.152) 19.30ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1598019592125 (son520804@98.224.219.152) 1.66ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1598019592126 (son520804@98.224.219.152) 1.94ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1598019592127 (son520804@98.224.219.152) 62.50ms
[SingleUserNotebookApp | INFO] Uploading file to /Linear Regression.ipynb
[SingleUserNotebookApp | WARNING] Notebook Linear Regression.ipynb is not trusted
[SingleUserNotebookApp | INFO] 201 PUT /user/son520804/api/contents/Linear%20Regression.ipynb (son520804@98.224.219.152) 247.84ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1598019592128 (son520804@98.224.219.152) 3.86ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1598019592129 (son520804@98.224.219.152) 26.01ms
[SingleUserNotebookApp | INFO] Uploading file to /Advertising.csv
[SingleUserNotebookApp | INFO] 201 PUT /user/son520804/api/contents/Advertising.csv (son520804@98.224.219.152) 34.63ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1598019592130 (son520804@98.224.219.152) 1.48ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1598019592131 (son520804@98.224.219.152) 20.89ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/notebooks/Linear%20Regression.ipynb (son520804@98.224.219.152) 301.82ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (son520804@98.224.219.152) 2.21ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (son520804@98.224.219.152) 1.90ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/notebook?_=1598019744775 (son520804@98.224.219.152) 17.17ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/common?_=1598019744776 (son520804@98.224.219.152) 18.89ms
[SingleUserNotebookApp | WARNING] Notebook Linear Regression.ipynb is not trusted
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents/Linear%20Regression.ipynb?type=notebook&_=1598019744777 (son520804@98.224.219.152) 81.77ms
[SingleUserNotebookApp | INFO] Kernel started: c976a897-4504-4d86-b543-70eb1e20eb94
[SingleUserNotebookApp | INFO] 201 POST /user/son520804/api/sessions (son520804@98.224.219.152) 45.45ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents/Linear%20Regression.ipynb/checkpoints?_=1598019744778 (son520804@98.224.219.152) 6.80ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/livereveal?_=1598019744779 (son520804@98.224.219.152) 3.16ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/rise?_=1598019744780 (son520804@98.224.219.152) 2.81ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/notebook?_=1598019744781 (son520804@98.224.219.152) 10.52ms
[SingleUserNotebookApp | INFO] Adapting from protocol version 5.1 (kernel c976a897-4504-4d86-b543-70eb1e20eb94) to 5.3 (client).
[SingleUserNotebookApp | INFO] 101 GET /user/son520804/api/kernels/c976a897-4504-4d86-b543-70eb1e20eb94/channels?session_id=0dcc19bf62434fac816ab02a19019b2b (son520804@98.224.219.152) 439.09ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1598019592133 (son520804@98.224.219.152) 29.71ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1598019592132 (son520804@98.224.219.152) 4.39ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1598019592134 (son520804@98.224.219.152) 78.93ms
[SingleUserNotebookApp | INFO] Starting buffering for 596fed40-472f-4d2a-9b94-6a87450e16a9:19607ab575c541d2aeb3aa444034814f
[SingleUserNotebookApp | INFO] Starting buffering for c976a897-4504-4d86-b543-70eb1e20eb94:0dcc19bf62434fac816ab02a19019b2b
[SingleUserNotebookApp | INFO] Adapting from protocol version 5.1 (kernel c976a897-4504-4d86-b543-70eb1e20eb94) to 5.3 (client).
[SingleUserNotebookApp | INFO] 101 GET /user/son520804/api/kernels/c976a897-4504-4d86-b543-70eb1e20eb94/channels?session_id=0dcc19bf62434fac816ab02a19019b2b (son520804@98.224.219.152) 2.99ms
[SingleUserNotebookApp | INFO] Restoring connection for c976a897-4504-4d86-b543-70eb1e20eb94:0dcc19bf62434fac816ab02a19019b2b
[SingleUserNotebookApp | INFO] Adapting from protocol version 5.1 (kernel 596fed40-472f-4d2a-9b94-6a87450e16a9) to 5.3 (client).
[SingleUserNotebookApp | INFO] 101 GET /user/son520804/api/kernels/596fed40-472f-4d2a-9b94-6a87450e16a9/channels?session_id=19607ab575c541d2aeb3aa444034814f (son520804@98.224.219.152) 4.65ms
[SingleUserNotebookApp | INFO] Restoring connection for 596fed40-472f-4d2a-9b94-6a87450e16a9:19607ab575c541d2aeb3aa444034814f
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1598019592135 (son520804@98.224.219.152) 28.04ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1598019592136 (son520804@98.224.219.152) 1.39ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1598019592137 (son520804@98.224.219.152) 80.41ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1598019592138 (son520804@98.224.219.152) 31.39ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1598019592139 (son520804@98.224.219.152) 3.53ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1598019592140 (son520804@98.224.219.152) 82.01ms
[SingleUserNotebookApp | INFO] Starting buffering for 596fed40-472f-4d2a-9b94-6a87450e16a9:19607ab575c541d2aeb3aa444034814f
[SingleUserNotebookApp | INFO] Starting buffering for c976a897-4504-4d86-b543-70eb1e20eb94:0dcc19bf62434fac816ab02a19019b2b
[SingleUserNotebookApp | INFO] Adapting from protocol version 5.1 (kernel 596fed40-472f-4d2a-9b94-6a87450e16a9) to 5.3 (client).
[SingleUserNotebookApp | INFO] 101 GET /user/son520804/api/kernels/596fed40-472f-4d2a-9b94-6a87450e16a9/channels?session_id=19607ab575c541d2aeb3aa444034814f (son520804@98.224.219.152) 4.80ms
[SingleUserNotebookApp | INFO] Restoring connection for 596fed40-472f-4d2a-9b94-6a87450e16a9:19607ab575c541d2aeb3aa444034814f
[SingleUserNotebookApp | INFO] Adapting from protocol version 5.1 (kernel c976a897-4504-4d86-b543-70eb1e20eb94) to 5.3 (client).
[SingleUserNotebookApp | INFO] 101 GET /user/son520804/api/kernels/c976a897-4504-4d86-b543-70eb1e20eb94/channels?session_id=0dcc19bf62434fac816ab02a19019b2b (son520804@98.224.219.152) 3.97ms
[SingleUserNotebookApp | INFO] Restoring connection for c976a897-4504-4d86-b543-70eb1e20eb94:0dcc19bf62434fac816ab02a19019b2b
[SingleUserNotebookApp | WARNING] WebSocket ping timeout after 90001 ms.
[SingleUserNotebookApp | WARNING] WebSocket ping timeout after 90000 ms.
[SingleUserNotebookApp | INFO] Starting buffering for 596fed40-472f-4d2a-9b94-6a87450e16a9:19607ab575c541d2aeb3aa444034814f
[SingleUserNotebookApp | INFO] Starting buffering for c976a897-4504-4d86-b543-70eb1e20eb94:0dcc19bf62434fac816ab02a19019b2b
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents/PyMC3_Code_Training_Worked_Example.ipynb?content=0&_=1598019638552 (son520804@98.224.219.152) 40.78ms
[SingleUserNotebookApp | INFO] Saving file at /PyMC3_Code_Training_Worked_Example.ipynb
[SingleUserNotebookApp | WARNING] Notebook PyMC3_Code_Training_Worked_Example.ipynb is not trusted
[SingleUserNotebookApp | INFO] 200 PUT /user/son520804/api/contents/PyMC3_Code_Training_Worked_Example.ipynb (son520804@98.224.219.152) 240.50ms
[SingleUserNotebookApp | INFO] 201 POST /user/son520804/api/contents/PyMC3_Code_Training_Worked_Example.ipynb/checkpoints (son520804@98.224.219.152) 84.15ms
[SingleUserNotebookApp | INFO] Adapting from protocol version 5.1 (kernel 596fed40-472f-4d2a-9b94-6a87450e16a9) to 5.3 (client).
[SingleUserNotebookApp | INFO] 101 GET /user/son520804/api/kernels/596fed40-472f-4d2a-9b94-6a87450e16a9/channels?session_id=19607ab575c541d2aeb3aa444034814f (son520804@98.224.219.152) 5.70ms
[SingleUserNotebookApp | INFO] Restoring connection for 596fed40-472f-4d2a-9b94-6a87450e16a9:19607ab575c541d2aeb3aa444034814f
[SingleUserNotebookApp | INFO] Starting buffering for 596fed40-472f-4d2a-9b94-6a87450e16a9:19607ab575c541d2aeb3aa444034814f
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (son520804@98.224.219.152) 2.07ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (son520804@98.224.219.152) 2.85ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/notebook?_=1598028513823 (son520804@98.224.219.152) 19.61ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/common?_=1598028513824 (son520804@98.224.219.152) 3.13ms
[SingleUserNotebookApp | WARNING] Notebook PyMC3_Code_Training_Worked_Example.ipynb is not trusted
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents/PyMC3_Code_Training_Worked_Example.ipynb?type=notebook&_=1598028513825 (son520804@98.224.219.152) 130.65ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/rise?_=1598028513827 (son520804@98.224.219.152) 4.62ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/livereveal?_=1598028513826 (son520804@98.224.219.152) 5.79ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/notebook?_=1598028513828 (son520804@98.224.219.152) 16.74ms
[SingleUserNotebookApp | INFO] 201 POST /user/son520804/api/sessions (son520804@98.224.219.152) 1.49ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents/PyMC3_Code_Training_Worked_Example.ipynb/checkpoints?_=1598028513829 (son520804@98.224.219.152) 8.15ms
[SingleUserNotebookApp | INFO] 302 GET /user/son520804/notebooks/Bayesian_Advantage.png -> /user/son520804/files/Bayesian_Advantage.png (son520804@98.224.219.152) 3.98ms
[SingleUserNotebookApp | INFO] 302 GET /user/son520804/notebooks/Bayesian_Model.png -> /user/son520804/files/Bayesian_Model.png (son520804@98.224.219.152) 1.22ms
[SingleUserNotebookApp | INFO] Adapting from protocol version 5.1 (kernel 596fed40-472f-4d2a-9b94-6a87450e16a9) to 5.3 (client).
[SingleUserNotebookApp | INFO] 101 GET /user/son520804/api/kernels/596fed40-472f-4d2a-9b94-6a87450e16a9/channels?session_id=c049508319204405844d4b62ebbfd07c (son520804@98.224.219.152) 6.06ms
[SingleUserNotebookApp | INFO] Adapting from protocol version 5.1 (kernel c976a897-4504-4d86-b543-70eb1e20eb94) to 5.3 (client).
[SingleUserNotebookApp | INFO] 101 GET /user/son520804/api/kernels/c976a897-4504-4d86-b543-70eb1e20eb94/channels?session_id=0dcc19bf62434fac816ab02a19019b2b (son520804@98.224.219.152) 36.40ms
[SingleUserNotebookApp | INFO] Restoring connection for c976a897-4504-4d86-b543-70eb1e20eb94:0dcc19bf62434fac816ab02a19019b2b
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1598019592142 (son520804@98.224.219.152) 27.08ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1598019592141 (son520804@98.224.219.152) 1.92ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1598019592143 (son520804@98.224.219.152) 98.74ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1598019592144 (son520804@98.224.219.152) 1.45ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1598019592145 (son520804@98.224.219.152) 0.91ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1598019592146 (son520804@98.224.219.152) 18.76ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1598019592147 (son520804@98.224.219.152) 2.13ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1598019592148 (son520804@98.224.219.152) 1.34ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1598019592149 (son520804@98.224.219.152) 94.04ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1598019592150 (son520804@98.224.219.152) 1.43ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1598019592151 (son520804@98.224.219.152) 1.00ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1598019592152 (son520804@98.224.219.152) 98.56ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1598019592154 (son520804@98.224.219.152) 1.59ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1598019592153 (son520804@98.224.219.152) 5.25ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1598019592155 (son520804@98.224.219.152) 93.42ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1598019592156 (son520804@98.224.219.152) 2.33ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1598019592157 (son520804@98.224.219.152) 1.78ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1598019592158 (son520804@98.224.219.152) 90.44ms
